SITE_ID,DATE,PARAMETER,VALUE,UNITS
SQ31065,27/03/2012,Chlorophyll_a,0.002,mg/L
SQ31065,3/05/2012,Chlorophyll_a,0.001,mg/L
SQ31065,21/01/2013,Chlorophyll_a,0.0002,mg/L
SQ31065,8/02/2013,Chlorophyll_a,0.0016,mg/L
SQ31065,28/02/2013,Chlorophyll_a,0.0012,mg/L
SQ31065,20/03/2013,Chlorophyll_a,0.0016,mg/L
SQ31065,24/04/2013,Chlorophyll_a,0.0005,mg/L
SQ31065,23/12/2013,Chlorophyll_a,0.0017,mg/L
SQ31065,24/01/2014,Chlorophyll_a,0.0006,mg/L
SQ31065,26/02/2014,Chlorophyll_a,0.0007,mg/L
SQ31065,21/03/2014,Chlorophyll_a,0.0017,mg/L
SQ31065,24/04/2014,Chlorophyll_a,0.0049,mg/L
SQ31065,16/12/2014,Chlorophyll_a,0.0021,mg/L
SQ31065,22/01/2015,Chlorophyll_a,0.0011,mg/L
SQ31065,17/02/2015,Chlorophyll_a,0.0012,mg/L
SQ31065,10/03/2015,Chlorophyll_a,0.0057,mg/L
SQ31065,19/05/2015,Chlorophyll_a,0.0072,mg/L
SQ31065,9/12/2015,Chlorophyll_a,0.001,mg/L
SQ31065,31/01/2016,Chlorophyll_a,0.0032,mg/L
SQ31065,23/02/2016,Chlorophyll_a,0.0018,mg/L
SQ31065,22/03/2016,Chlorophyll_a,0.0032,mg/L
SQ31065,26/04/2016,Chlorophyll_a,0.003,mg/L
SQ31065,30/01/2017,Chlorophyll_a,0.017,mg/L
SQ31065,15/02/2017,Chlorophyll_a,0.0039,mg/L
SQ31065,16/03/2017,Chlorophyll_a,0.0021,mg/L
SQ31065,10/04/2017,Chlorophyll_a,0.011,mg/L
SQ31065,2/05/2017,Chlorophyll_a,0.018,mg/L
SQ31093,18/03/1997,Chlorophyll_a,0.0016,mg/L
SQ31093,16/10/1997,Chlorophyll_a,0.0008,mg/L
SQ31093,20/04/1998,Chlorophyll_a,0.0026,mg/L
SQ31093,21/11/2002,Chlorophyll_a,0.0003,mg/L
SQ31093,20/12/2002,Chlorophyll_a,0.0004,mg/L
SQ31093,16/01/2003,Chlorophyll_a,0.0005,mg/L
SQ31093,6/12/2004,Chlorophyll_a,0.0003,mg/L
SQ31093,11/01/2005,Chlorophyll_a,0.0007,mg/L
SQ31093,8/02/2005,Chlorophyll_a,0.0005,mg/L
SQ31093,16/03/2005,Chlorophyll_a,0.001,mg/L
SQ31093,14/04/2005,Chlorophyll_a,0.0008,mg/L
SQ31093,24/01/2006,Chlorophyll_a,0.0009,mg/L
SQ31093,24/02/2006,Chlorophyll_a,0.0012,mg/L
SQ31093,23/03/2006,Chlorophyll_a,0.0027,mg/L
SQ31093,19/04/2006,Chlorophyll_a,0.0017,mg/L
SQ31093,30/01/2007,Chlorophyll_a,0.0009,mg/L
SQ31093,28/02/2007,Chlorophyll_a,0.001,mg/L
SQ31093,27/03/2007,Chlorophyll_a,0.0011,mg/L
SQ31093,19/04/2007,Chlorophyll_a,0.0045,mg/L
SQ31093,16/01/2008,Chlorophyll_a,0.0009,mg/L
SQ31093,19/02/2008,Chlorophyll_a,0.0008,mg/L
SQ31093,27/03/2008,Chlorophyll_a,0.0016,mg/L
SQ31093,23/04/2008,Chlorophyll_a,0.002,mg/L
SQ31093,21/01/2009,Chlorophyll_a,0.002,mg/L
SQ31093,17/02/2009,Chlorophyll_a,0.0012,mg/L
SQ31093,17/03/2009,Chlorophyll_a,0.002,mg/L
SQ31093,21/04/2009,Chlorophyll_a,0.0022,mg/L
SQ31093,17/12/2009,Chlorophyll_a,0.0019,mg/L
SQ31093,27/01/2010,Chlorophyll_a,0.0014,mg/L
SQ31093,23/02/2010,Chlorophyll_a,0.0048,mg/L
SQ31093,29/03/2010,Chlorophyll_a,0.0014,mg/L
SQ31093,5/05/2010,Chlorophyll_a,0.0011,mg/L
SQ31093,16/12/2010,Chlorophyll_a,0.0012,mg/L
SQ31093,24/01/2011,Chlorophyll_a,0.0025,mg/L
SQ31093,24/03/2011,Chlorophyll_a,0.0014,mg/L
SQ31093,21/04/2011,Chlorophyll_a,0.0019,mg/L
SQ31093,9/12/2011,Chlorophyll_a,0.0005,mg/L
SQ31093,24/01/2012,Chlorophyll_a,0.0012,mg/L
SQ31093,27/02/2012,Chlorophyll_a,0.001,mg/L
SQ31093,27/03/2012,Chlorophyll_a,0.0043,mg/L
SQ31093,3/05/2012,Chlorophyll_a,0.0034,mg/L
SQ31093,21/01/2013,Chlorophyll_a,0.0005,mg/L
SQ31093,8/02/2013,Chlorophyll_a,0.0026,mg/L
SQ31093,28/02/2013,Chlorophyll_a,0.0017,mg/L
SQ31093,20/03/2013,Chlorophyll_a,0.0008,mg/L
SQ31093,24/04/2013,Chlorophyll_a,0.0004,mg/L
SQ31093,23/12/2013,Chlorophyll_a,0.0015,mg/L
SQ31093,24/01/2014,Chlorophyll_a,0.001,mg/L
SQ31093,26/02/2014,Chlorophyll_a,0.0028,mg/L
SQ31093,21/03/2014,Chlorophyll_a,0.0018,mg/L
SQ31093,24/04/2014,Chlorophyll_a,0.0007,mg/L
SQ31093,16/12/2014,Chlorophyll_a,0.0013,mg/L
SQ31093,22/01/2015,Chlorophyll_a,0.0011,mg/L
SQ31093,17/02/2015,Chlorophyll_a,0.0013,mg/L
SQ31093,10/03/2015,Chlorophyll_a,0.001,mg/L
SQ31093,19/05/2015,Chlorophyll_a,0.0027,mg/L
SQ31093,9/12/2015,Chlorophyll_a,0.0015,mg/L
SQ31093,31/01/2016,Chlorophyll_a,0.0038,mg/L
SQ31093,23/02/2016,Chlorophyll_a,0.002,mg/L
SQ31093,22/03/2016,Chlorophyll_a,0.0075,mg/L
SQ31093,26/04/2016,Chlorophyll_a,0.0038,mg/L
SQ31093,30/01/2017,Chlorophyll_a,0.0018,mg/L
SQ31093,15/02/2017,Chlorophyll_a,0.0045,mg/L
SQ31093,16/03/2017,Chlorophyll_a,0.0016,mg/L
SQ31093,10/04/2017,Chlorophyll_a,0.0077,mg/L
SQ31093,2/05/2017,Chlorophyll_a,0.0039,mg/L
SQ31096,6/12/2004,Chlorophyll_a,0.0008,mg/L
SQ31096,11/01/2005,Chlorophyll_a,0.0005,mg/L
SQ31096,8/02/2005,Chlorophyll_a,0.0002,mg/L
SQ31096,16/03/2005,Chlorophyll_a,0.0013,mg/L
SQ31096,14/04/2005,Chlorophyll_a,0.0038,mg/L
SQ31096,24/01/2006,Chlorophyll_a,0.0005,mg/L
SQ31096,24/02/2006,Chlorophyll_a,0.0016,mg/L
SQ31096,23/03/2006,Chlorophyll_a,0.0021,mg/L
SQ31096,19/04/2006,Chlorophyll_a,0.0022,mg/L
SQ31096,30/01/2007,Chlorophyll_a,0.0027,mg/L
SQ31096,28/02/2007,Chlorophyll_a,0.0017,mg/L
SQ31096,27/03/2007,Chlorophyll_a,0.0008,mg/L
SQ31096,19/04/2007,Chlorophyll_a,0.0031,mg/L
SQ31096,16/01/2008,Chlorophyll_a,0.0007,mg/L
SQ31096,19/02/2008,Chlorophyll_a,0.0025,mg/L
SQ31096,27/03/2008,Chlorophyll_a,0.0019,mg/L
SQ31096,23/04/2008,Chlorophyll_a,0.0044,mg/L
SQ31096,21/01/2009,Chlorophyll_a,0.0017,mg/L
SQ31096,17/02/2009,Chlorophyll_a,0.0017,mg/L
SQ31096,17/03/2009,Chlorophyll_a,0.0053,mg/L
SQ31096,21/04/2009,Chlorophyll_a,0.0021,mg/L
SQ31096,17/12/2009,Chlorophyll_a,0.0016,mg/L
SQ31096,27/01/2010,Chlorophyll_a,0.0002,mg/L
SQ31096,23/02/2010,Chlorophyll_a,0.0017,mg/L
SQ31096,29/03/2010,Chlorophyll_a,0.003,mg/L
SQ31096,5/05/2010,Chlorophyll_a,0.0025,mg/L
SQ31096,16/12/2010,Chlorophyll_a,0.0017,mg/L
SQ31096,24/01/2011,Chlorophyll_a,0.0009,mg/L
SQ31096,24/03/2011,Chlorophyll_a,0.0012,mg/L
SQ31096,21/04/2011,Chlorophyll_a,0.001,mg/L
SQ31096,9/12/2011,Chlorophyll_a,0.0006,mg/L
SQ31096,24/01/2012,Chlorophyll_a,0.0008,mg/L
SQ31096,27/02/2012,Chlorophyll_a,0.001,mg/L
SQ31096,27/03/2012,Chlorophyll_a,0.0015,mg/L
SQ31096,3/05/2012,Chlorophyll_a,0.0018,mg/L
SQ31096,21/01/2013,Chlorophyll_a,0.0007,mg/L
SQ31096,8/02/2013,Chlorophyll_a,0.0014,mg/L
SQ31096,28/02/2013,Chlorophyll_a,0.0011,mg/L
SQ31096,20/03/2013,Chlorophyll_a,0.0013,mg/L
SQ31096,24/04/2013,Chlorophyll_a,0.0002,mg/L
SQ31096,23/12/2013,Chlorophyll_a,0.002,mg/L
SQ31096,24/01/2014,Chlorophyll_a,0.0012,mg/L
SQ31096,26/02/2014,Chlorophyll_a,0.0022,mg/L
SQ31096,21/03/2014,Chlorophyll_a,0.0043,mg/L
SQ31096,24/04/2014,Chlorophyll_a,0.0026,mg/L
SQ31096,16/12/2014,Chlorophyll_a,0.0007,mg/L
SQ31096,22/01/2015,Chlorophyll_a,0.0023,mg/L
SQ31096,17/02/2015,Chlorophyll_a,0.0016,mg/L
SQ31096,10/03/2015,Chlorophyll_a,0.0013,mg/L
SQ31096,19/05/2015,Chlorophyll_a,0.0039,mg/L
SQ31096,9/12/2015,Chlorophyll_a,0.0011,mg/L
SQ31096,31/01/2016,Chlorophyll_a,0.0016,mg/L
SQ31096,23/02/2016,Chlorophyll_a,0.0016,mg/L
SQ31096,22/03/2016,Chlorophyll_a,0.0014,mg/L
SQ31096,26/04/2016,Chlorophyll_a,0.0021,mg/L
SQ31096,30/01/2017,Chlorophyll_a,0.0025,mg/L
SQ31096,15/02/2017,Chlorophyll_a,0.002,mg/L
SQ31096,16/03/2017,Chlorophyll_a,0.0021,mg/L
SQ31096,10/04/2017,Chlorophyll_a,0.0031,mg/L
SQ31096,2/05/2017,Chlorophyll_a,0.003,mg/L
SQ32801,6/12/2004,Chlorophyll_a,0.0006,mg/L
SQ32801,11/01/2005,Chlorophyll_a,0.0035,mg/L
SQ32801,8/02/2005,Chlorophyll_a,0.0054,mg/L
SQ32801,16/03/2005,Chlorophyll_a,0.0072,mg/L
SQ32801,14/04/2005,Chlorophyll_a,0.01,mg/L
SQ32801,24/01/2006,Chlorophyll_a,0.0025,mg/L
SQ32801,24/02/2006,Chlorophyll_a,0.0056,mg/L
SQ32801,23/03/2006,Chlorophyll_a,0.0066,mg/L
SQ32801,19/04/2006,Chlorophyll_a,0.0048,mg/L
SQ32801,30/01/2007,Chlorophyll_a,0.0085,mg/L
SQ32801,28/02/2007,Chlorophyll_a,0.0151,mg/L
SQ32801,27/03/2007,Chlorophyll_a,0.0077,mg/L
SQ32801,19/04/2007,Chlorophyll_a,0.007,mg/L
SQ32801,16/01/2008,Chlorophyll_a,0.0305,mg/L
SQ32801,19/02/2008,Chlorophyll_a,0.0416,mg/L
SQ32801,27/03/2008,Chlorophyll_a,0.052,mg/L
SQ32801,23/04/2008,Chlorophyll_a,0.0277,mg/L
SQ32801,21/01/2009,Chlorophyll_a,0.0135,mg/L
SQ32801,17/02/2009,Chlorophyll_a,0.037,mg/L
SQ32801,17/03/2009,Chlorophyll_a,0.0311,mg/L
SQ32801,21/04/2009,Chlorophyll_a,0.0128,mg/L
SQ32801,17/12/2009,Chlorophyll_a,0.0046,mg/L
SQ32801,27/01/2010,Chlorophyll_a,0.0014,mg/L
SQ32801,23/02/2010,Chlorophyll_a,0.0032,mg/L
SQ32801,29/03/2010,Chlorophyll_a,0.0053,mg/L
SQ32801,5/05/2010,Chlorophyll_a,0.0042,mg/L
SQ32801,16/12/2010,Chlorophyll_a,0.0041,mg/L
SQ32801,24/01/2011,Chlorophyll_a,0.0039,mg/L
SQ32801,24/03/2011,Chlorophyll_a,0.0087,mg/L
SQ32801,21/04/2011,Chlorophyll_a,0.02,mg/L
SQ32801,9/12/2011,Chlorophyll_a,0.0007,mg/L
SQ32801,24/01/2012,Chlorophyll_a,0.0008,mg/L
SQ32801,27/02/2012,Chlorophyll_a,0.0013,mg/L
SQ32801,27/03/2012,Chlorophyll_a,0.0009,mg/L
SQ32801,3/05/2012,Chlorophyll_a,0.0004,mg/L
SQ32801,21/01/2013,Chlorophyll_a,0.0017,mg/L
SQ32801,8/02/2013,Chlorophyll_a,0.0014,mg/L
SQ32801,28/02/2013,Chlorophyll_a,0.0014,mg/L
SQ32801,20/03/2013,Chlorophyll_a,0.0011,mg/L
SQ32801,24/04/2013,Chlorophyll_a,0.002,mg/L
SQ32801,23/12/2013,Chlorophyll_a,0.0043,mg/L
SQ32801,24/01/2014,Chlorophyll_a,0.0034,mg/L
SQ32801,26/02/2014,Chlorophyll_a,0.0011,mg/L
SQ32801,21/03/2014,Chlorophyll_a,0.0004,mg/L
SQ32801,24/04/2014,Chlorophyll_a,0.0006,mg/L
SQ32801,16/12/2014,Chlorophyll_a,0.0002,mg/L
SQ32801,22/01/2015,Chlorophyll_a,0.0011,mg/L
SQ32801,17/02/2015,Chlorophyll_a,0.0005,mg/L
SQ32801,10/03/2015,Chlorophyll_a,0.0008,mg/L
SQ32801,19/05/2015,Chlorophyll_a,0.0038,mg/L
SQ32801,9/12/2015,Chlorophyll_a,0.0044,mg/L
SQ32801,31/01/2016,Chlorophyll_a,0.002,mg/L
SQ32801,23/02/2016,Chlorophyll_a,0.0043,mg/L
SQ32801,22/03/2016,Chlorophyll_a,0.016,mg/L
SQ32801,26/04/2016,Chlorophyll_a,0.0108,mg/L
SQ32801,30/01/2017,Chlorophyll_a,0.018,mg/L
SQ32801,15/02/2017,Chlorophyll_a,0.015,mg/L
SQ32801,16/03/2017,Chlorophyll_a,0.02,mg/L
SQ32801,10/04/2017,Chlorophyll_a,0.013,mg/L
SQ32801,2/05/2017,Chlorophyll_a,0.013,mg/L
SQ32802,6/12/2004,Chlorophyll_a,0.0006,mg/L
SQ32802,11/01/2005,Chlorophyll_a,0.0011,mg/L
SQ32802,8/02/2005,Chlorophyll_a,0.0013,mg/L
SQ32802,16/03/2005,Chlorophyll_a,0.0009,mg/L
SQ32802,14/04/2005,Chlorophyll_a,0.0008,mg/L
SQ32802,24/01/2006,Chlorophyll_a,0.0009,mg/L
SQ32802,24/02/2006,Chlorophyll_a,0.0024,mg/L
SQ32802,23/03/2006,Chlorophyll_a,0.0019,mg/L
SQ32802,19/04/2006,Chlorophyll_a,0.001,mg/L
SQ32802,30/01/2007,Chlorophyll_a,0.0027,mg/L
SQ32802,28/02/2007,Chlorophyll_a,0.0039,mg/L
SQ32802,27/03/2007,Chlorophyll_a,0.0004,mg/L
SQ32802,19/04/2007,Chlorophyll_a,0.0014,mg/L
SQ32802,16/01/2008,Chlorophyll_a,0.0025,mg/L
SQ32802,19/02/2008,Chlorophyll_a,0.0016,mg/L
SQ32802,27/03/2008,Chlorophyll_a,0.0014,mg/L
SQ32802,23/04/2008,Chlorophyll_a,0.0011,mg/L
SQ32802,21/01/2009,Chlorophyll_a,0.002,mg/L
SQ32802,17/02/2009,Chlorophyll_a,0.0012,mg/L
SQ32802,17/03/2009,Chlorophyll_a,0.0028,mg/L
SQ32802,21/04/2009,Chlorophyll_a,0.0014,mg/L
SQ32802,17/12/2009,Chlorophyll_a,0.0011,mg/L
SQ32802,27/01/2010,Chlorophyll_a,0.0016,mg/L
SQ32802,23/02/2010,Chlorophyll_a,0.001,mg/L
SQ32802,29/03/2010,Chlorophyll_a,0.0009,mg/L
SQ32802,5/05/2010,Chlorophyll_a,0.0004,mg/L
SQ32802,16/12/2010,Chlorophyll_a,0.0015,mg/L
SQ32802,24/01/2011,Chlorophyll_a,0.0015,mg/L
SQ32802,24/03/2011,Chlorophyll_a,0.0023,mg/L
SQ32802,21/04/2011,Chlorophyll_a,0.0006,mg/L
SQ32802,9/12/2011,Chlorophyll_a,0.0024,mg/L
SQ32802,24/01/2012,Chlorophyll_a,0.0025,mg/L
SQ32802,27/02/2012,Chlorophyll_a,0.002,mg/L
SQ32802,27/03/2012,Chlorophyll_a,0.0008,mg/L
SQ32802,3/05/2012,Chlorophyll_a,0.0003,mg/L
SQ32802,21/01/2013,Chlorophyll_a,0.0002,mg/L
SQ32802,8/02/2013,Chlorophyll_a,0.0012,mg/L
SQ32802,28/02/2013,Chlorophyll_a,0.001,mg/L
SQ32802,20/03/2013,Chlorophyll_a,0.0003,mg/L
SQ32802,24/04/2013,Chlorophyll_a,0.0012,mg/L
SQ32802,23/12/2013,Chlorophyll_a,0.0017,mg/L
SQ32802,24/01/2014,Chlorophyll_a,0.001,mg/L
SQ32802,26/02/2014,Chlorophyll_a,0.0003,mg/L
SQ32802,21/03/2014,Chlorophyll_a,0.0011,mg/L
SQ32802,24/04/2014,Chlorophyll_a,0.0017,mg/L
SQ32802,16/12/2014,Chlorophyll_a,0.0021,mg/L
SQ32802,22/01/2015,Chlorophyll_a,0.0012,mg/L
SQ32802,17/02/2015,Chlorophyll_a,0.0014,mg/L
SQ32802,10/03/2015,Chlorophyll_a,0.0011,mg/L
SQ32802,19/05/2015,Chlorophyll_a,0.0017,mg/L
SQ32802,9/12/2015,Chlorophyll_a,0.0019,mg/L
SQ32802,31/01/2016,Chlorophyll_a,0.0018,mg/L
SQ32802,23/02/2016,Chlorophyll_a,0.0017,mg/L
SQ32802,22/03/2016,Chlorophyll_a,0.0027,mg/L
SQ32802,26/04/2016,Chlorophyll_a,0.0025,mg/L
SQ32802,30/01/2017,Chlorophyll_a,0.0021,mg/L
SQ32802,15/02/2017,Chlorophyll_a,0.0023,mg/L
SQ32802,16/03/2017,Chlorophyll_a,0.0004,mg/L
SQ32802,10/04/2017,Chlorophyll_a,0.0017,mg/L
SQ32802,2/05/2017,Chlorophyll_a,0.0022,mg/L
SQ32804,6/12/2004,Chlorophyll_a,0.001,mg/L
SQ32804,11/01/2005,Chlorophyll_a,0.0009,mg/L
SQ32804,8/02/2005,Chlorophyll_a,0.0007,mg/L
SQ32804,16/03/2005,Chlorophyll_a,0.0014,mg/L
SQ32804,14/04/2005,Chlorophyll_a,0.0015,mg/L
SQ32804,24/01/2006,Chlorophyll_a,0.0027,mg/L
SQ32804,24/02/2006,Chlorophyll_a,0.0043,mg/L
SQ32804,23/03/2006,Chlorophyll_a,0.0066,mg/L
SQ32804,19/04/2006,Chlorophyll_a,0.0022,mg/L
SQ32804,30/01/2007,Chlorophyll_a,0.0034,mg/L
SQ32804,28/02/2007,Chlorophyll_a,0.0039,mg/L
SQ32804,27/03/2007,Chlorophyll_a,0.0016,mg/L
SQ32804,19/04/2007,Chlorophyll_a,0.003,mg/L
SQ32804,16/01/2008,Chlorophyll_a,0.0094,mg/L
SQ32804,19/02/2008,Chlorophyll_a,0.0041,mg/L
SQ32804,27/03/2008,Chlorophyll_a,0.0025,mg/L
SQ32804,23/04/2008,Chlorophyll_a,0.0037,mg/L
SQ32804,21/01/2009,Chlorophyll_a,0.0051,mg/L
SQ32804,17/02/2009,Chlorophyll_a,0.0036,mg/L
SQ32804,17/03/2009,Chlorophyll_a,0.0018,mg/L
SQ32804,21/04/2009,Chlorophyll_a,0.0031,mg/L
SQ32804,17/12/2009,Chlorophyll_a,0.0075,mg/L
SQ32804,27/01/2010,Chlorophyll_a,0.0062,mg/L
SQ32804,23/02/2010,Chlorophyll_a,0.0028,mg/L
SQ32804,29/03/2010,Chlorophyll_a,0.0034,mg/L
SQ32804,5/05/2010,Chlorophyll_a,0.0046,mg/L
SQ32804,16/12/2010,Chlorophyll_a,0.0035,mg/L
SQ32804,24/01/2011,Chlorophyll_a,0.0047,mg/L
SQ32804,24/03/2011,Chlorophyll_a,0.0042,mg/L
SQ32804,21/04/2011,Chlorophyll_a,0.0032,mg/L
SQ32804,9/12/2011,Chlorophyll_a,0.0024,mg/L
SQ32804,24/01/2012,Chlorophyll_a,0.0021,mg/L
SQ32804,27/02/2012,Chlorophyll_a,0.0023,mg/L
SQ32804,27/03/2012,Chlorophyll_a,0.0019,mg/L
SQ32804,3/05/2012,Chlorophyll_a,0.0039,mg/L
SQ32804,21/01/2013,Chlorophyll_a,0.0009,mg/L
SQ32804,8/02/2013,Chlorophyll_a,0.009,mg/L
SQ32804,28/02/2013,Chlorophyll_a,0.0026,mg/L
SQ32804,20/03/2013,Chlorophyll_a,0.0002,mg/L
SQ32804,24/04/2013,Chlorophyll_a,0.0004,mg/L
SQ32804,23/12/2013,Chlorophyll_a,0.0018,mg/L
SQ32804,24/01/2014,Chlorophyll_a,0.0009,mg/L
SQ32804,26/02/2014,Chlorophyll_a,0.0003,mg/L
SQ32804,21/03/2014,Chlorophyll_a,0.001,mg/L
SQ32804,24/04/2014,Chlorophyll_a,0.0007,mg/L
SQ32804,16/12/2014,Chlorophyll_a,0.0022,mg/L
SQ32804,22/01/2015,Chlorophyll_a,0.0027,mg/L
SQ32804,17/02/2015,Chlorophyll_a,0.0027,mg/L
SQ32804,10/03/2015,Chlorophyll_a,0.0052,mg/L
SQ32804,19/05/2015,Chlorophyll_a,0.003,mg/L
SQ32804,9/12/2015,Chlorophyll_a,0.006,mg/L
SQ32804,31/01/2016,Chlorophyll_a,0.0026,mg/L
SQ32804,23/02/2016,Chlorophyll_a,0.003,mg/L
SQ32804,22/03/2016,Chlorophyll_a,0.0027,mg/L
SQ32804,26/04/2016,Chlorophyll_a,0.0043,mg/L
SQ32804,30/01/2017,Chlorophyll_a,0.006,mg/L
SQ32804,15/02/2017,Chlorophyll_a,0.006,mg/L
SQ32804,16/03/2017,Chlorophyll_a,0.0041,mg/L
SQ32804,10/04/2017,Chlorophyll_a,0.0026,mg/L
SQ32804,2/05/2017,Chlorophyll_a,0.0029,mg/L
SQ32908,6/12/2004,Chlorophyll_a,0.0003,mg/L
SQ32908,11/01/2005,Chlorophyll_a,0.0002,mg/L
SQ32908,8/02/2005,Chlorophyll_a,0.0002,mg/L
SQ32908,16/03/2005,Chlorophyll_a,0.0002,mg/L
SQ32908,14/04/2005,Chlorophyll_a,0.0003,mg/L
SQ32908,24/01/2006,Chlorophyll_a,0.0006,mg/L
SQ32908,24/02/2006,Chlorophyll_a,0.0006,mg/L
SQ32908,23/03/2006,Chlorophyll_a,0.0005,mg/L
SQ32908,19/04/2006,Chlorophyll_a,0.0003,mg/L
SQ32908,30/01/2007,Chlorophyll_a,0.0004,mg/L
SQ32908,28/02/2007,Chlorophyll_a,0.0003,mg/L
SQ32908,27/03/2007,Chlorophyll_a,0.0002,mg/L
SQ32908,19/04/2007,Chlorophyll_a,0.0004,mg/L
SQ32908,16/01/2008,Chlorophyll_a,0.0007,mg/L
SQ32908,19/02/2008,Chlorophyll_a,0.0006,mg/L
SQ32908,27/03/2008,Chlorophyll_a,0.001,mg/L
SQ32908,23/04/2008,Chlorophyll_a,0.0007,mg/L
SQ32908,21/01/2009,Chlorophyll_a,0.0003,mg/L
SQ32908,17/02/2009,Chlorophyll_a,0.0005,mg/L
SQ32908,17/03/2009,Chlorophyll_a,0.0008,mg/L
SQ32908,21/04/2009,Chlorophyll_a,0.0013,mg/L
SQ32908,17/12/2009,Chlorophyll_a,0.0011,mg/L
SQ32908,27/01/2010,Chlorophyll_a,0.0009,mg/L
SQ32908,23/02/2010,Chlorophyll_a,0.0011,mg/L
SQ32908,29/03/2010,Chlorophyll_a,0.0004,mg/L
SQ32908,5/05/2010,Chlorophyll_a,0.0002,mg/L
SQ32908,16/12/2010,Chlorophyll_a,0.0003,mg/L
SQ32908,24/01/2011,Chlorophyll_a,0.0007,mg/L
SQ32908,24/03/2011,Chlorophyll_a,0.0006,mg/L
SQ32908,21/04/2011,Chlorophyll_a,0.0003,mg/L
SQ32908,9/12/2011,Chlorophyll_a,0.0002,mg/L
SQ32908,24/01/2012,Chlorophyll_a,0.001,mg/L
SQ32908,27/02/2012,Chlorophyll_a,0.0008,mg/L
SQ32908,27/03/2012,Chlorophyll_a,0.0012,mg/L
SQ32908,3/05/2012,Chlorophyll_a,0.0004,mg/L
SQ32908,21/01/2013,Chlorophyll_a,0.0002,mg/L
SQ32908,8/02/2013,Chlorophyll_a,0.0005,mg/L
SQ32908,28/02/2013,Chlorophyll_a,0.0006,mg/L
SQ32908,20/03/2013,Chlorophyll_a,0.0002,mg/L
SQ32908,24/04/2013,Chlorophyll_a,0.0002,mg/L
SQ32908,23/12/2013,Chlorophyll_a,0.0003,mg/L
SQ32908,24/01/2014,Chlorophyll_a,0.0004,mg/L
SQ32908,26/02/2014,Chlorophyll_a,0.0002,mg/L
SQ32908,21/03/2014,Chlorophyll_a,0.0008,mg/L
SQ32908,24/04/2014,Chlorophyll_a,0.0007,mg/L
SQ32908,16/12/2014,Chlorophyll_a,0.0002,mg/L
SQ32908,22/01/2015,Chlorophyll_a,0.0004,mg/L
SQ32908,17/02/2015,Chlorophyll_a,0.0003,mg/L
SQ32908,10/03/2015,Chlorophyll_a,0.0005,mg/L
SQ32908,19/05/2015,Chlorophyll_a,0.0005,mg/L
SQ32908,9/12/2015,Chlorophyll_a,0.0006,mg/L
SQ32908,31/01/2016,Chlorophyll_a,0.0005,mg/L
SQ32908,23/02/2016,Chlorophyll_a,0.0004,mg/L
SQ32908,22/03/2016,Chlorophyll_a,0.0003,mg/L
SQ32908,26/04/2016,Chlorophyll_a,0.0003,mg/L
SQ32908,30/01/2017,Chlorophyll_a,0.0002,mg/L
SQ32908,15/02/2017,Chlorophyll_a,0.0003,mg/L
SQ32908,16/03/2017,Chlorophyll_a,0.0002,mg/L
SQ32908,10/04/2017,Chlorophyll_a,0.0005,mg/L
SQ32908,2/05/2017,Chlorophyll_a,0.0005,mg/L
SQ32909,24/01/2006,Chlorophyll_a,0.0006,mg/L
SQ32909,24/02/2006,Chlorophyll_a,0.0003,mg/L
SQ32909,23/03/2006,Chlorophyll_a,0.0011,mg/L
SQ32909,19/04/2006,Chlorophyll_a,0.0011,mg/L
SQ32909,30/01/2007,Chlorophyll_a,0.001,mg/L
SQ32909,28/02/2007,Chlorophyll_a,0.0004,mg/L
SQ32909,27/03/2007,Chlorophyll_a,0.0002,mg/L
SQ32909,19/04/2007,Chlorophyll_a,0.0011,mg/L
SQ32909,16/01/2008,Chlorophyll_a,0.0004,mg/L
SQ32909,19/02/2008,Chlorophyll_a,0.0004,mg/L
SQ32909,27/03/2008,Chlorophyll_a,0.0006,mg/L
SQ32909,23/04/2008,Chlorophyll_a,0.0004,mg/L
SQ32909,21/01/2009,Chlorophyll_a,0.0009,mg/L
SQ32909,17/02/2009,Chlorophyll_a,0.0011,mg/L
SQ32909,17/03/2009,Chlorophyll_a,0.0015,mg/L
SQ32909,21/04/2009,Chlorophyll_a,0.0008,mg/L
SQ32909,17/12/2009,Chlorophyll_a,0.0002,mg/L
SQ32909,27/01/2010,Chlorophyll_a,0.0009,mg/L
SQ32909,23/02/2010,Chlorophyll_a,0.0008,mg/L
SQ32909,29/03/2010,Chlorophyll_a,0.0006,mg/L
SQ32909,5/05/2010,Chlorophyll_a,0.0002,mg/L
SQ32909,16/12/2010,Chlorophyll_a,0.0007,mg/L
SQ32909,24/01/2011,Chlorophyll_a,0.0009,mg/L
SQ32909,24/03/2011,Chlorophyll_a,0.0003,mg/L
SQ32909,21/04/2011,Chlorophyll_a,0.0003,mg/L
SQ32909,9/12/2011,Chlorophyll_a,0.0005,mg/L
SQ32909,24/01/2012,Chlorophyll_a,0.0005,mg/L
SQ32909,27/02/2012,Chlorophyll_a,0.0006,mg/L
SQ32909,27/03/2012,Chlorophyll_a,0.0007,mg/L
SQ32909,3/05/2012,Chlorophyll_a,0.0004,mg/L
SQ32909,21/01/2013,Chlorophyll_a,0.0002,mg/L
SQ32909,8/02/2013,Chlorophyll_a,0.0017,mg/L
